,Lon_N,Lat_N,Lon_S,Lat_S
3176,156.576,57.2077,341.565,-73.5466
3177,156.525,57.231,341.49,-73.5547
3178,156.475,57.2544,341.416,-73.5628
3179,156.425,57.278,341.341,-73.5709
3180,156.375,57.3016,341.266,-73.579
3181,156.325,57.3253,341.192,-73.5871
3182,156.275,57.3491,341.117,-73.5953
3183,156.225,57.373,341.042,-73.6034
3184,156.176,57.397,340.968,-73.6116
3185,156.126,57.4211,340.893,-73.6198
3186,156.077,57.4453,340.818,-73.628
3187,156.027,57.4697,340.743,-73.6362
3188,155.978,57.4941,340.669,-73.6445
3189,155.929,57.5186,340.594,-73.6527
3190,155.879,57.5432,340.519,-73.661
3191,155.83,57.5679,340.444,-73.6693
3192,155.781,57.5927,340.369,-73.6776
3193,155.732,57.6176,340.294,-73.6859
3194,155.683,57.6426,340.219,-73.6942
3195,155.635,57.6677,340.143,-73.7026
3196,155.586,57.6929,340.068,-73.711
3197,155.537,57.7182,339.993,-73.7193
3198,155.489,57.7436,339.918,-73.7277
3199,155.441,57.7691,339.843,-73.7362
3200,155.392,57.7947,339.767,-73.7446
3201,155.344,57.8203,339.692,-73.753
3202,155.296,57.8461,339.617,-73.7615
3203,155.248,57.872,339.541,-73.77
3204,155.2,57.8979,339.466,-73.7785
3205,155.152,57.924,339.39,-73.787
3206,155.104,57.9501,339.315,-73.7955
3207,155.057,57.9764,339.239,-73.8041
3208,155.009,58.0027,339.163,-73.8126
3209,154.961,58.0291,339.088,-73.8212
3210,154.914,58.0556,339.012,-73.8298
3211,154.867,58.0822,338.936,-73.8384
3212,154.82,58.1089,338.861,-73.847
3213,154.772,58.1357,338.785,-73.8556
3214,154.725,58.1625,338.709,-73.8643
3215,154.678,58.1895,338.633,-73.873
3216,154.632,58.2166,338.557,-73.8816
3217,154.585,58.2437,338.481,-73.8904
3218,154.538,58.2709,338.405,-73.8991
3219,154.492,58.2982,338.329,-73.9078
3220,154.445,58.3256,338.253,-73.9165
3221,154.399,58.3531,338.177,-73.9253
3222,154.353,58.3807,338.101,-73.9341
3223,154.306,58.4083,338.025,-73.9429
3224,154.26,58.4361,337.949,-73.9517
3225,154.214,58.4639,337.872,-73.9605
3226,154.169,58.4918,337.796,-73.9694
3227,154.123,58.5198,337.72,-73.9782
3228,154.077,58.5479,337.643,-73.9871
3229,154.032,58.5761,337.567,-73.996
3230,153.986,58.6043,337.491,-74.0049
3231,153.941,58.6326,337.414,-74.0138
3232,153.896,58.661,337.338,-74.0228
3233,153.85,58.6895,337.261,-74.0317
3234,153.805,58.7181,337.184,-74.0407
3235,153.76,58.7468,337.108,-74.0497
3236,153.716,58.7755,337.031,-74.0587
3237,153.671,58.8043,336.954,-74.0677
3238,153.626,58.8332,336.878,-74.0767
3239,153.582,58.8622,336.801,-74.0858
3240,153.537,58.8912,336.724,-74.0948
3241,153.493,58.9203,336.647,-74.1039
3242,153.449,58.9495,336.57,-74.113
3243,153.405,58.9788,336.493,-74.1221
3244,153.361,59.0082,336.416,-74.1312
3245,153.317,59.0376,336.339,-74.1404
3246,153.273,59.0671,336.262,-74.1496
3247,153.229,59.0967,336.185,-74.1587
3248,153.186,59.1264,336.108,-74.1679
3249,153.142,59.1561,336.031,-74.1771
3250,153.099,59.1859,335.954,-74.1863
3251,153.056,59.2158,335.877,-74.1956
3252,153.013,59.2457,335.799,-74.2048
3253,152.97,59.2757,335.722,-74.2141
3254,152.927,59.3058,335.645,-74.2234
3255,152.884,59.336,335.567,-74.2327
3256,152.841,59.3662,335.49,-74.242
3257,152.799,59.3966,335.412,-74.2513
3258,152.756,59.4269,335.335,-74.2607
3259,152.714,59.4574,335.257,-74.27
3260,152.672,59.4879,335.18,-74.2794
3261,152.63,59.5185,335.102,-74.2888
3262,152.588,59.5491,335.024,-74.2982
3263,152.546,59.5798,334.946,-74.3076
3264,152.504,59.6106,334.869,-74.3171
3265,152.462,59.6415,334.791,-74.3265
3266,152.421,59.6724,334.713,-74.336
3267,152.379,59.7034,334.635,-74.3455
3268,152.338,59.7344,334.557,-74.355
3269,152.297,59.7655,334.479,-74.3645
3270,152.256,59.7967,334.401,-74.374
3271,152.215,59.8279,334.323,-74.3836
3272,152.174,59.8592,334.245,-74.3931
3273,152.133,59.8906,334.167,-74.4027
3274,152.093,59.922,334.089,-74.4123
3275,152.052,59.9535,334.011,-74.4219
3276,152.012,59.9851,333.932,-74.4315
3277,151.971,60.0167,333.854,-74.4412
3278,151.931,60.0483,333.776,-74.4508
3279,151.891,60.0801,333.697,-74.4605
3280,151.851,60.1118,333.619,-74.4702
3281,151.812,60.1437,333.54,-74.4799
3282,151.772,60.1756,333.462,-74.4896
3283,151.732,60.2075,333.383,-74.4993
3284,151.693,60.2395,333.305,-74.5091
3285,151.654,60.2716,333.226,-74.5188
3286,151.615,60.3038,333.147,-74.5286
3287,151.576,60.3359,333.069,-74.5384
3288,151.537,60.3682,332.99,-74.5482
3289,151.498,60.4004,332.911,-74.558
3290,151.459,60.4328,332.832,-74.5678
3291,151.421,60.4652,332.753,-74.5777
3292,151.382,60.4977,332.674,-74.5876
3293,151.344,60.5301,332.596,-74.5974
3294,151.306,60.5627,332.516,-74.6073
3295,151.268,60.5953,332.437,-74.6172
3296,151.23,60.628,332.358,-74.6272
3297,151.192,60.6607,332.279,-74.6371
3298,151.154,60.6934,332.2,-74.647
3299,151.117,60.7262,332.121,-74.657
3300,151.079,60.7591,332.042,-74.667
3301,151.042,60.792,331.962,-74.677
3302,151.005,60.8249,331.883,-74.687
3303,150.968,60.8579,331.803,-74.6971
3304,150.931,60.891,331.724,-74.7071
3305,150.894,60.9241,331.645,-74.7172
3306,150.858,60.9572,331.565,-74.7272
3307,150.821,60.9904,331.485,-74.7373
3308,150.785,61.0236,331.406,-74.7474
3309,150.748,61.0568,331.326,-74.7575
3310,150.712,61.0902,331.246,-74.7677
3311,150.676,61.1235,331.167,-74.7778
3312,150.64,61.1569,331.087,-74.788
3313,150.605,61.1903,331.007,-74.7981
3314,150.569,61.2238,330.927,-74.8083
3315,150.534,61.2573,330.847,-74.8185
3316,150.498,61.2909,330.767,-74.8288
3317,150.463,61.3245,330.687,-74.839
3318,150.428,61.3581,330.607,-74.8492
3319,150.393,61.3918,330.527,-74.8595
3320,150.358,61.4255,330.447,-74.8698
3321,150.324,61.4593,330.367,-74.8801
3322,150.289,61.4931,330.286,-74.8904
3323,150.255,61.5269,330.206,-74.9007
3324,150.22,61.5607,330.126,-74.911
3325,150.186,61.5946,330.045,-74.9214
3326,150.152,61.6285,329.965,-74.9317
3327,150.118,61.6625,329.885,-74.9421
3328,150.085,61.6965,329.804,-74.9525
3329,150.051,61.7305,329.723,-74.9629
3330,150.018,61.7646,329.643,-74.9733
3331,149.984,61.7987,329.562,-74.9838
3332,149.951,61.8328,329.481,-74.9942
3333,149.918,61.867,329.401,-75.0047
3334,149.885,61.9012,329.32,-75.0151
3335,149.853,61.9354,329.239,-75.0256
3336,149.82,61.9696,329.158,-75.0361
3337,149.787,62.0039,329.077,-75.0467
3338,149.755,62.0382,328.996,-75.0572
3339,149.723,62.0726,328.915,-75.0677
3340,149.691,62.1069,328.834,-75.0783
3341,149.659,62.1413,328.753,-75.0889
3342,149.627,62.1757,328.672,-75.0994
3343,149.595,62.2102,328.591,-75.11
3344,149.564,62.2446,328.509,-75.1207
3345,149.532,62.2791,328.428,-75.1313
3346,149.501,62.3136,328.347,-75.1419
3347,149.47,62.3482,328.265,-75.1526
3348,149.439,62.3827,328.184,-75.1633
3349,149.408,62.4173,328.102,-75.1739
3350,149.378,62.4519,328.021,-75.1846
3351,149.347,62.4866,327.939,-75.1953
3352,149.317,62.5212,327.857,-75.2061
3353,149.287,62.5559,327.776,-75.2168
3354,149.256,62.5906,327.694,-75.2276
3355,149.227,62.6253,327.612,-75.2383
3356,149.197,62.66,327.53,-75.2491
3357,149.167,62.6948,327.448,-75.2599
3358,149.137,62.7295,327.366,-75.2707
3359,149.108,62.7643,327.284,-75.2815
3360,149.079,62.7991,327.202,-75.2924
3361,149.05,62.8339,327.12,-75.3032
3362,149.021,62.8688,327.038,-75.3141
3363,148.992,62.9036,326.956,-75.3249
3364,148.963,62.9385,326.874,-75.3358
3365,148.935,62.9734,326.791,-75.3467
3366,148.906,63.0083,326.709,-75.3576
3367,148.878,63.0432,326.627,-75.3686
3368,148.85,63.0781,326.544,-75.3795
3369,148.822,63.113,326.462,-75.3904
3370,148.794,63.148,326.379,-75.4014
3371,148.767,63.1829,326.296,-75.4124
3372,148.739,63.2179,326.214,-75.4234
3373,148.712,63.2528,326.131,-75.4344
3374,148.685,63.2878,326.048,-75.4454
3375,148.658,63.3228,325.965,-75.4564
3376,148.631,63.3578,325.883,-75.4675
3377,148.604,63.3929,325.8,-75.4785
3378,148.577,63.4279,325.717,-75.4896
3379,148.551,63.4629,325.634,-75.5007
3380,148.524,63.4979,325.551,-75.5118
3381,148.498,63.533,325.467,-75.5229
3382,148.472,63.568,325.384,-75.534
3383,148.446,63.6031,325.301,-75.5451
3384,148.421,63.6381,325.218,-75.5563
3385,148.395,63.6732,325.134,-75.5674
3386,148.37,63.7083,325.051,-75.5786
3387,148.344,63.7433,324.967,-75.5898
3388,148.319,63.7784,324.884,-75.601
3389,148.294,63.8135,324.8,-75.6122
3390,148.269,63.8486,324.717,-75.6234
3391,148.245,63.8836,324.633,-75.6347
3392,148.22,63.9187,324.549,-75.6459
3393,148.196,63.9538,324.466,-75.6572
3394,148.171,63.9889,324.382,-75.6684
3395,148.147,64.0239,324.298,-75.6797
3396,148.123,64.059,324.214,-75.691
3397,148.099,64.0941,324.13,-75.7023
3398,148.076,64.1292,324.046,-75.7136
3399,148.052,64.1642,323.962,-75.725
3400,148.029,64.1993,323.878,-75.7363
3401,148.006,64.2344,323.793,-75.7477
3402,147.983,64.2694,323.709,-75.759
3403,147.96,64.3045,323.625,-75.7704
3404,147.937,64.3395,323.54,-75.7818
3405,147.914,64.3746,323.456,-75.7932
3406,147.892,64.4096,323.371,-75.8046
3407,147.87,64.4447,323.287,-75.8161
3408,147.847,64.4797,323.202,-75.8275
3409,147.825,64.5147,323.118,-75.839
3410,147.803,64.5497,323.033,-75.8504
3411,147.782,64.5847,322.948,-75.8619
3412,147.76,64.6197,322.863,-75.8734
3413,147.739,64.6547,322.778,-75.8849
3414,147.717,64.6897,322.693,-75.8964
3415,147.696,64.7246,322.608,-75.908
3416,147.675,64.7596,322.523,-75.9195
3417,147.655,64.7945,322.438,-75.931
3418,147.634,64.8295,322.353,-75.9426
3419,147.613,64.8644,322.268,-75.9542
3420,147.593,64.8993,322.182,-75.9658
3421,147.573,64.9342,322.097,-75.9773
3422,147.553,64.9691,322.011,-75.989
3423,147.533,65.004,321.926,-76.0006
3424,147.513,65.0388,321.84,-76.0122
3425,147.493,65.0737,321.755,-76.0238
3426,147.474,65.1085,321.669,-76.0355
3427,147.455,65.1433,321.583,-76.0472
3428,147.435,65.1781,321.498,-76.0588
3429,147.416,65.2129,321.412,-76.0705
3430,147.397,65.2477,321.326,-76.0822
3431,147.379,65.2824,321.24,-76.0939
3432,147.36,65.3171,321.154,-76.1057
3433,147.342,65.3518,321.068,-76.1174
3434,147.323,65.3865,320.982,-76.1291
3435,147.305,65.4212,320.895,-76.1409
3436,147.287,65.4559,320.809,-76.1527
3437,147.27,65.4905,320.723,-76.1644
3438,147.252,65.5251,320.636,-76.1762
3439,147.234,65.5597,320.55,-76.188
3440,147.217,65.5943,320.463,-76.1998
3441,147.2,65.6288,320.377,-76.2117
3442,147.183,65.6633,320.29,-76.2235
3443,147.166,65.6978,320.203,-76.2353
3444,147.149,65.7323,320.117,-76.2472
3445,147.132,65.7668,320.03,-76.2591
3446,147.116,65.8012,319.943,-76.2709
3447,147.099,65.8357,319.856,-76.2828
3448,147.083,65.87,319.769,-76.2947
3449,147.067,65.9044,319.682,-76.3066
3450,147.051,65.9388,319.595,-76.3185
3451,147.035,65.9731,319.507,-76.3305
3452,147.02,66.0074,319.42,-76.3424
3453,147.004,66.0416,319.333,-76.3544
3454,146.989,66.0759,319.245,-76.3663
3455,146.974,66.1101,319.158,-76.3783
3456,146.959,66.1443,319.07,-76.3903
3457,146.944,66.1784,318.983,-76.4023
3458,146.929,66.2125,318.895,-76.4143
3459,146.915,66.2466,318.807,-76.4263
3460,146.9,66.2807,318.719,-76.4383
3461,146.886,66.3147,318.632,-76.4504
3462,146.872,66.3488,318.544,-76.4624
3463,146.858,66.3827,318.456,-76.4745
3464,146.844,66.4167,318.367,-76.4865
3465,146.83,66.4506,318.279,-76.4986
3466,146.817,66.4845,318.191,-76.5107
3467,146.803,66.5183,318.103,-76.5228
3468,146.79,66.5522,318.014,-76.5349
3469,146.777,66.586,317.926,-76.547
3470,146.764,66.6197,317.838,-76.5592
3471,146.751,66.6535,317.749,-76.5713
3472,146.738,66.6872,317.66,-76.5834
3473,146.726,66.7208,317.572,-76.5956
3474,146.713,66.7544,317.483,-76.6078
3475,146.701,66.788,317.394,-76.62
3476,146.689,66.8216,317.305,-76.6321
3477,146.677,66.8551,317.216,-76.6443
3478,146.665,66.8886,317.127,-76.6565
3479,146.653,66.9221,317.038,-76.6688
3480,146.642,66.9555,316.949,-76.681
3481,146.63,66.9889,316.86,-76.6932
3482,146.619,67.0222,316.77,-76.7055
3483,146.608,67.0555,316.681,-76.7177
3484,146.597,67.0888,316.591,-76.73
3485,146.586,67.122,316.502,-76.7423
3486,146.575,67.1552,316.412,-76.7546
3487,146.565,67.1884,316.323,-76.7669
3488,146.554,67.2215,316.233,-76.7792
3489,146.544,67.2546,316.143,-76.7915
3490,146.534,67.2876,316.053,-76.8038
3491,146.523,67.3206,315.963,-76.8161
3492,146.514,67.3536,315.873,-76.8285
3493,146.504,67.3865,315.783,-76.8408
3494,146.494,67.4194,315.693,-76.8532
3495,146.485,67.4522,315.603,-76.8656
3496,146.475,67.485,315.512,-76.878
3497,146.466,67.5178,315.422,-76.8904
3498,146.457,67.5505,315.332,-76.9028
3499,146.448,67.5832,315.241,-76.9152
3500,146.439,67.6158,315.15,-76.9276
3501,146.43,67.6484,315.06,-76.94
3502,146.422,67.681,314.969,-76.9525
3503,146.413,67.7135,314.878,-76.9649
3504,146.405,67.7459,314.787,-76.9773
3505,146.397,67.7783,314.696,-76.9898
3506,146.389,67.8107,314.605,-77.0023
3507,146.381,67.843,314.514,-77.0148
3508,146.373,67.8753,314.423,-77.0273
3509,146.366,67.9076,314.331,-77.0398
3510,146.358,67.9398,314.24,-77.0523
3511,146.351,67.9719,314.148,-77.0648
3512,146.343,68.0041,314.057,-77.0773
3513,146.336,68.0361,313.965,-77.0899
3514,146.329,68.0681,313.874,-77.1024
3515,146.322,68.1001,313.782,-77.115
3516,146.315,68.132,313.69,-77.1275
3517,146.309,68.1639,313.598,-77.1401
3518,146.302,68.1957,313.506,-77.1527
3519,146.296,68.2275,313.414,-77.1653
3520,146.29,68.2593,313.322,-77.1779
3521,146.284,68.2909,313.23,-77.1905
3522,146.278,68.3226,313.137,-77.2031
3523,146.272,68.3542,313.045,-77.2157
3524,146.266,68.3857,312.953,-77.2283
3525,146.26,68.4172,312.86,-77.241
3526,146.255,68.4487,312.767,-77.2536
3527,146.249,68.4801,312.675,-77.2663
3528,146.244,68.5114,312.582,-77.279
3529,146.239,68.5427,312.489,-77.2916
3530,146.234,68.574,312.396,-77.3043
3531,146.229,68.6052,312.303,-77.317
3532,146.224,68.6364,312.21,-77.3297
3533,146.219,68.6675,312.117,-77.3424
3534,146.215,68.6985,312.023,-77.3551
3535,146.21,68.7295,311.93,-77.3679
3536,146.206,68.7605,311.837,-77.3806
3537,146.202,68.7914,311.743,-77.3933
3538,146.197,68.8222,311.649,-77.4061
3539,146.193,68.8531,311.556,-77.4189
3540,146.19,68.8838,311.462,-77.4316
3541,146.186,68.9145,311.368,-77.4444
3542,146.182,68.9452,311.274,-77.4572
3543,146.179,68.9757,311.18,-77.47
3544,146.175,69.0063,311.086,-77.4828
3545,146.172,69.0368,310.992,-77.4956
3546,146.168,69.0672,310.897,-77.5084
3547,146.165,69.0976,310.803,-77.5212
3548,146.162,69.128,310.709,-77.534
3549,146.159,69.1582,310.614,-77.5469
3550,146.156,69.1885,310.52,-77.5597
3551,146.154,69.2187,310.425,-77.5726
3552,146.151,69.2488,310.33,-77.5854
3553,146.149,69.2789,310.235,-77.5983
3554,146.146,69.3089,310.14,-77.6112
3555,146.144,69.3389,310.045,-77.6241
3556,146.142,69.3688,309.95,-77.637
3557,146.14,69.3986,309.855,-77.6499
3558,146.138,69.4284,309.759,-77.6628
3559,146.136,69.4582,309.664,-77.6757
3560,146.134,69.4879,309.568,-77.6886
3561,146.132,69.5175,309.473,-77.7015
3562,146.131,69.5471,309.377,-77.7145
3563,146.129,69.5766,309.281,-77.7274
3564,146.128,69.6061,309.186,-77.7404
3565,146.126,69.6356,309.09,-77.7533
3566,146.125,69.6649,308.994,-77.7663
3567,146.124,69.6943,308.898,-77.7793
3568,146.123,69.7235,308.801,-77.7923
3569,146.122,69.7527,308.705,-77.8053
3570,146.121,69.7819,308.609,-77.8183
3571,146.121,69.811,308.512,-77.8312
3572,146.12,69.84,308.416,-77.8443
3573,146.119,69.869,308.319,-77.8573
3574,146.119,69.8979,308.222,-77.8703
3575,146.118,69.9268,308.125,-77.8833
3576,146.118,69.9556,308.028,-77.8964
3577,146.118,69.9844,307.931,-77.9094
3578,146.118,70.0131,307.834,-77.9225
3579,146.118,70.0417,307.737,-77.9355
3580,146.118,70.0703,307.64,-77.9486
3581,146.118,70.0989,307.542,-77.9617
3582,146.118,70.1274,307.445,-77.9748
3583,146.118,70.1558,307.347,-77.9879
3584,146.118,70.1842,307.249,-78.001
3585,146.119,70.2125,307.152,-78.0141
3586,146.119,70.2408,307.054,-78.0272
3587,146.12,70.269,306.956,-78.0403
3588,146.121,70.2971,306.858,-78.0534
3589,146.121,70.3252,306.76,-78.0665
3590,146.122,70.3532,306.661,-78.0797
3591,146.123,70.3812,306.563,-78.0928
3592,146.124,70.4092,306.464,-78.106
3593,146.125,70.437,306.366,-78.1191
3594,146.126,70.4648,306.267,-78.1323
3595,146.127,70.4926,306.168,-78.1455
3596,146.128,70.5203,306.07,-78.1586
3597,146.13,70.5479,305.971,-78.1718
3598,146.131,70.5755,305.872,-78.185
3599,146.133,70.603,305.773,-78.1982
