,Lon_N,Lat_N,Lon_S,Lat_S
2554,189.828,58.9113,21.2172,-68.7366
2555,189.783,58.9007,21.1557,-68.7411
2556,189.737,58.89,21.0942,-68.7457
2557,189.692,58.8794,21.0328,-68.7502
2558,189.646,58.8687,20.9713,-68.7547
2559,189.601,58.858,20.9098,-68.7592
2560,189.555,58.8472,20.8484,-68.7637
2561,189.51,58.8365,20.7869,-68.7682
2562,189.464,58.8257,20.7254,-68.7727
2563,189.419,58.8149,20.664,-68.7772
2564,189.373,58.8042,20.6025,-68.7817
2565,189.327,58.7934,20.541,-68.7863
2566,189.282,58.7825,20.4795,-68.7908
2567,189.236,58.7717,20.418,-68.7953
2568,189.19,58.7608,20.3566,-68.7998
2569,189.145,58.7499,20.2951,-68.8044
2570,189.099,58.739,20.2336,-68.8089
2571,189.053,58.7281,20.1721,-68.8134
2572,189.007,58.7172,20.1106,-68.818
2573,188.961,58.7063,20.0491,-68.8225
2574,188.916,58.6953,19.9876,-68.827
2575,188.87,58.6843,19.9261,-68.8316
2576,188.824,58.6733,19.8646,-68.8361
2577,188.778,58.6623,19.8031,-68.8407
2578,188.732,58.6513,19.7416,-68.8452
2579,188.686,58.6402,19.6801,-68.8498
2580,188.64,58.6292,19.6186,-68.8544
2581,188.594,58.6181,19.5571,-68.8589
2582,188.548,58.607,19.4955,-68.8635
2583,188.502,58.5958,19.434,-68.868
2584,188.456,58.5847,19.3725,-68.8726
2585,188.41,58.5736,19.311,-68.8772
2586,188.364,58.5624,19.2494,-68.8817
2587,188.317,58.5512,19.1879,-68.8863
2588,188.271,58.54,19.1264,-68.8909
2589,188.225,58.5288,19.0648,-68.8955
2590,188.179,58.5175,19.0033,-68.9001
2591,188.132,58.5063,18.9417,-68.9046
2592,188.086,58.495,18.8801,-68.9092
2593,188.04,58.4837,18.8186,-68.9138
2594,187.993,58.4724,18.757,-68.9184
2595,187.947,58.4611,18.6954,-68.923
2596,187.901,58.4497,18.6339,-68.9276
2597,187.854,58.4383,18.5723,-68.9322
2598,187.808,58.427,18.5107,-68.9368
2599,187.761,58.4156,18.4491,-68.9414
2600,187.715,58.4042,18.3875,-68.946
2601,187.668,58.3927,18.3259,-68.9506
2602,187.621,58.3813,18.2643,-68.9552
2603,187.575,58.3698,18.2027,-68.9598
2604,187.528,58.3583,18.1411,-68.9645
2605,187.481,58.3468,18.0795,-68.9691
2606,187.435,58.3353,18.0179,-68.9737
2607,187.388,58.3237,17.9562,-68.9783
2608,187.341,58.3122,17.8946,-68.983
2609,187.294,58.3006,17.833,-68.9876
2610,187.248,58.289,17.7713,-68.9922
2611,187.201,58.2774,17.7097,-68.9969
2612,187.154,58.2658,17.648,-69.0015
2613,187.107,58.2541,17.5863,-69.0061
2614,187.06,58.2425,17.5247,-69.0108
2615,187.013,58.2308,17.463,-69.0154
2616,186.966,58.2191,17.4013,-69.0201
2617,186.919,58.2074,17.3396,-69.0247
2618,186.872,58.1957,17.278,-69.0294
2619,186.825,58.1839,17.2163,-69.034
2620,186.778,58.1721,17.1545,-69.0387
2621,186.731,58.1604,17.0928,-69.0434
2622,186.683,58.1486,17.0311,-69.0481
2623,186.636,58.1368,16.9694,-69.0527
2624,186.589,58.1249,16.9077,-69.0574
2625,186.542,58.1131,16.8459,-69.0621
2626,186.494,58.1012,16.7842,-69.0667
2627,186.447,58.0893,16.7224,-69.0714
2628,186.399,58.0774,16.6607,-69.0761
2629,186.352,58.0655,16.5989,-69.0808
2630,186.305,58.0536,16.5371,-69.0855
2631,186.257,58.0416,16.4754,-69.0902
2632,186.21,58.0296,16.4136,-69.0949
2633,186.162,58.0177,16.3518,-69.0996
2634,186.114,58.0057,16.29,-69.1043
2635,186.067,57.9936,16.2281,-69.109
2636,186.019,57.9816,16.1663,-69.1137
2637,185.971,57.9696,16.1045,-69.1184
2638,185.924,57.9575,16.0427,-69.1231
2639,185.876,57.9454,15.9808,-69.1278
2640,185.828,57.9333,15.919,-69.1326
2641,185.78,57.9212,15.8571,-69.1373
2642,185.732,57.9091,15.7953,-69.142
2643,185.685,57.8969,15.7334,-69.1468
2644,185.637,57.8848,15.6715,-69.1515
2645,185.589,57.8726,15.6096,-69.1562
2646,185.541,57.8604,15.5477,-69.161
2647,185.493,57.8482,15.4858,-69.1657
2648,185.445,57.836,15.4239,-69.1704
2649,185.396,57.8237,15.362,-69.1752
2650,185.348,57.8115,15.3,-69.18
2651,185.3,57.7992,15.2381,-69.1847
2652,185.252,57.7869,15.1761,-69.1895
2653,185.204,57.7747,15.1142,-69.1942
2654,185.155,57.7624,15.0522,-69.199
2655,185.107,57.75,14.9902,-69.2038
2656,185.059,57.7377,14.9282,-69.2085
2657,185.01,57.7253,14.8662,-69.2133
2658,184.962,57.713,14.8042,-69.2181
2659,184.913,57.7006,14.7422,-69.2229
2660,184.865,57.6882,14.6802,-69.2277
2661,184.816,57.6758,14.6181,-69.2324
2662,184.768,57.6634,14.556,-69.2372
2663,184.719,57.6509,14.494,-69.242
2664,184.67,57.6385,14.432,-69.2468
2665,184.622,57.626,14.3699,-69.2516
2666,184.573,57.6135,14.3078,-69.2564
2667,184.524,57.601,14.2457,-69.2612
2668,184.475,57.5886,14.1836,-69.2661
2669,184.426,57.576,14.1215,-69.2709
2670,184.377,57.5635,14.0593,-69.2757
2671,184.329,57.551,13.9972,-69.2805
2672,184.28,57.5384,13.9351,-69.2853
2673,184.23,57.5258,13.8729,-69.2902
2674,184.181,57.5133,13.8107,-69.295
2675,184.132,57.5007,13.7486,-69.2999
2676,184.083,57.488,13.6864,-69.3047
2677,184.034,57.4754,13.6241,-69.3095
2678,183.985,57.4628,13.5619,-69.3144
2679,183.936,57.4502,13.4997,-69.3192
2680,183.886,57.4375,13.4375,-69.3241
2681,183.837,57.4249,13.3752,-69.3289
2682,183.788,57.4122,13.313,-69.3338
2683,183.738,57.3995,13.2507,-69.3387
2684,183.689,57.3868,13.1884,-69.3435
2685,183.639,57.3741,13.1261,-69.3484
2686,183.59,57.3614,13.0638,-69.3533
2687,183.54,57.3487,13.0015,-69.3582
2688,183.491,57.3359,12.9392,-69.363
2689,183.441,57.3232,12.8768,-69.3679
2690,183.391,57.3105,12.8145,-69.3728
2691,183.341,57.2977,12.7521,-69.3777
2692,183.292,57.2849,12.6897,-69.3826
2693,183.242,57.2721,12.6273,-69.3875
2694,183.192,57.2593,12.5649,-69.3924
2695,183.142,57.2465,12.5025,-69.3973
2696,183.092,57.2337,12.4401,-69.4022
2697,183.042,57.2209,12.3776,-69.4072
2698,182.992,57.2081,12.3152,-69.4121
2699,182.942,57.1953,12.2527,-69.417
2700,182.892,57.1824,12.1903,-69.4219
2701,182.842,57.1696,12.1278,-69.4269
2702,182.792,57.1567,12.0652,-69.4318
2703,182.741,57.1438,12.0027,-69.4367
2704,182.691,57.131,11.9402,-69.4417
2705,182.641,57.1181,11.8777,-69.4466
2706,182.59,57.1052,11.8151,-69.4516
2707,182.54,57.0923,11.7525,-69.4565
2708,182.49,57.0794,11.69,-69.4615
2709,182.439,57.0665,11.6274,-69.4665
2710,182.389,57.0536,11.5647,-69.4714
2711,182.338,57.0407,11.5021,-69.4764
2712,182.287,57.0278,11.4395,-69.4814
2713,182.237,57.0149,11.3768,-69.4864
2714,182.186,57.0019,11.3142,-69.4913
2715,182.135,56.989,11.2515,-69.4963
2716,182.085,56.9761,11.1888,-69.5013
2717,182.034,56.9631,11.1261,-69.5063
2718,181.983,56.9502,11.0634,-69.5113
2719,181.932,56.9372,11.0006,-69.5163
2720,181.881,56.9243,10.9379,-69.5213
2721,181.83,56.9113,10.8751,-69.5263
2722,181.779,56.8983,10.8123,-69.5313
2723,181.728,56.8854,10.7495,-69.5364
2724,181.677,56.8724,10.6867,-69.5414
2725,181.626,56.8594,10.6239,-69.5464
2726,181.574,56.8465,10.5611,-69.5514
2727,181.523,56.8335,10.4982,-69.5565
2728,181.472,56.8205,10.4353,-69.5615
2729,181.42,56.8075,10.3725,-69.5666
2730,181.369,56.7946,10.3096,-69.5716
2731,181.318,56.7816,10.2466,-69.5767
2732,181.266,56.7686,10.1837,-69.5817
2733,181.215,56.7556,10.1208,-69.5868
2734,181.163,56.7426,10.0578,-69.5919
2735,181.111,56.7297,9.9948,-69.5969
2736,181.06,56.7167,9.93182,-69.602
2737,181.008,56.7037,9.8688,-69.6071
2738,180.956,56.6907,9.8058,-69.6122
2739,180.904,56.6777,9.74277,-69.6172
2740,180.853,56.6647,9.6797,-69.6223
2741,180.801,56.6518,9.61664,-69.6274
2742,180.749,56.6388,9.55351,-69.6325
2743,180.697,56.6258,9.49045,-69.6376
2744,180.645,56.6129,9.42731,-69.6427
2745,180.593,56.5999,9.36417,-69.6479
2746,180.541,56.5869,9.30101,-69.653
2747,180.489,56.574,9.23784,-69.6581
2748,180.436,56.561,9.17467,-69.6632
2749,180.384,56.5481,9.11147,-69.6684
2750,180.332,56.5351,9.04825,-69.6735
2751,180.28,56.5222,8.98499,-69.6786
2752,180.227,56.5092,8.92175,-69.6838
2753,180.175,56.4963,8.85849,-69.6889
2754,180.122,56.4834,8.7952,-69.6941
2755,180.07,56.4704,8.73187,-69.6992
2756,180.017,56.4575,8.66856,-69.7044
2757,179.965,56.4446,8.60522,-69.7096
2758,179.912,56.4317,8.54185,-69.7147
2759,179.859,56.4188,8.4785,-69.7199
2760,179.807,56.4059,8.4151,-69.7251
2761,179.754,56.393,8.35168,-69.7303
2762,179.701,56.3802,8.28824,-69.7355
2763,179.648,56.3673,8.22482,-69.7406
2764,179.595,56.3544,8.16138,-69.7459
2765,179.543,56.3416,8.09787,-69.7511
2766,179.49,56.3287,8.03438,-69.7563
2767,179.437,56.3159,7.97086,-69.7615
2768,179.383,56.3031,7.90733,-69.7667
2769,179.33,56.2903,7.84378,-69.7719
2770,179.277,56.2775,7.7802,-69.7771
2771,179.224,56.2647,7.7166,-69.7824
2772,179.171,56.2519,7.65298,-69.7876
2773,179.117,56.2391,7.58937,-69.7928
2774,179.064,56.2263,7.52571,-69.7981
2775,179.011,56.2136,7.46205,-69.8034
2776,178.957,56.2009,7.39838,-69.8086
2777,178.904,56.1881,7.33466,-69.8139
2778,178.85,56.1754,7.27097,-69.8191
2779,178.797,56.1627,7.20721,-69.8244
2780,178.743,56.15,7.14346,-69.8297
2781,178.69,56.1374,7.07965,-69.8349
2782,178.636,56.1247,7.01585,-69.8402
2783,178.582,56.1121,6.95207,-69.8455
2784,178.528,56.0994,6.88821,-69.8508
2785,178.474,56.0868,6.82437,-69.8561
2786,178.421,56.0742,6.7605,-69.8614
2787,178.367,56.0616,6.69659,-69.8667
2788,178.313,56.0491,6.63269,-69.872
2789,178.259,56.0365,6.56874,-69.8773
2790,178.205,56.024,6.50478,-69.8827
2791,178.151,56.0115,6.44083,-69.888
2792,178.096,55.999,6.3768,-69.8933
2793,178.042,55.9865,6.31281,-69.8987
2794,177.988,55.974,6.24879,-69.904
2795,177.934,55.9616,6.18472,-69.9094
2796,177.88,55.9491,6.12062,-69.9147
2797,177.825,55.9367,6.05653,-69.9201
2798,177.771,55.9243,5.99242,-69.9254
2799,177.716,55.912,5.92828,-69.9308
2800,177.662,55.8996,5.86412,-69.9362
2801,177.607,55.8873,5.79997,-69.9416
2802,177.553,55.875,5.73576,-69.9469
2803,177.498,55.8627,5.67154,-69.9523
2804,177.444,55.8505,5.6073,-69.9577
2805,177.389,55.8382,5.54305,-69.9631
2806,177.334,55.826,5.47874,-69.9685
2807,177.279,55.8138,5.41441,-69.9739
2808,177.225,55.8016,5.35011,-69.9793
2809,177.17,55.7895,5.28577,-69.9848
2810,177.115,55.7774,5.22141,-69.9902
2811,177.06,55.7653,5.157,-69.9956
2812,177.005,55.7532,5.09259,-70.001
2813,176.95,55.7411,5.02817,-70.0065
2814,176.895,55.7291,4.96373,-70.0119
2815,176.84,55.7171,4.89922,-70.0174
2816,176.785,55.7051,4.83472,-70.0228
2817,176.729,55.6932,4.7702,-70.0283
2818,176.674,55.6813,4.70567,-70.0338
2819,176.619,55.6694,4.6411,-70.0392
2820,176.563,55.6575,4.57651,-70.0447
2821,176.508,55.6457,4.5119,-70.0502
2822,176.453,55.6339,4.44725,-70.0557
2823,176.397,55.6221,4.38261,-70.0612
2824,176.342,55.6103,4.31792,-70.0667
2825,176.286,55.5986,4.25322,-70.0722
2826,176.231,55.5869,4.18851,-70.0777
2827,176.175,55.5753,4.12375,-70.0832
2828,176.119,55.5637,4.05899,-70.0887
2829,176.064,55.552,3.99422,-70.0942
2830,176.008,55.5405,3.92937,-70.0997
2831,175.952,55.529,3.86452,-70.1053
2832,175.896,55.5175,3.79967,-70.1108
2833,175.841,55.506,3.7348,-70.1164
2834,175.785,55.4945,3.66989,-70.1219
2835,175.729,55.4832,3.60497,-70.1275
2836,175.673,55.4718,3.54001,-70.133
2837,175.617,55.4604,3.47502,-70.1386
2838,175.561,55.4492,3.41002,-70.1442
2839,175.505,55.4379,3.34499,-70.1497
2840,175.448,55.4267,3.27995,-70.1553
2841,175.392,55.4155,3.21486,-70.1609
2842,175.336,55.4043,3.14977,-70.1665
2843,175.28,55.3932,3.08466,-70.1721
2844,175.224,55.3821,3.0195,-70.1777
2845,175.167,55.3711,2.95435,-70.1833
2846,175.111,55.3601,2.88913,-70.1889
2847,175.054,55.3491,2.82393,-70.1946
2848,174.998,55.3382,2.7587,-70.2002
2849,174.942,55.3273,2.69342,-70.2058
2850,174.885,55.3164,2.62811,-70.2115
2851,174.828,55.3056,2.56282,-70.2171
2852,174.772,55.2949,2.49747,-70.2228
2853,174.715,55.2841,2.43211,-70.2284
2854,174.659,55.2735,2.36671,-70.2341
2855,174.602,55.2628,2.3013,-70.2397
2856,174.545,55.2522,2.23584,-70.2454
2857,174.488,55.2417,2.17036,-70.2511
2858,174.431,55.2311,2.1049,-70.2568
2859,174.375,55.2207,2.03938,-70.2625
2860,174.318,55.2102,1.97383,-70.2682
2861,174.261,55.1998,1.90826,-70.2739
2862,174.204,55.1895,1.84268,-70.2796
2863,174.147,55.1792,1.77708,-70.2853
2864,174.09,55.1689,1.71143,-70.291
2865,174.033,55.1587,1.64574,-70.2967
2866,173.976,55.1486,1.58005,-70.3024
2867,173.918,55.1385,1.5143,-70.3082
2868,173.861,55.1284,1.44858,-70.3139
2869,173.804,55.1184,1.3828,-70.3197
2870,173.747,55.1084,1.31702,-70.3254
2871,173.69,55.0985,1.25117,-70.3312
2872,173.632,55.0887,1.18529,-70.3369
2873,173.575,55.0788,1.11945,-70.3427
2874,173.517,55.0691,1.05354,-70.3485
2875,173.46,55.0593,0.98761,-70.3543
2876,173.403,55.0497,0.921631,-70.3601
2877,173.345,55.0401,0.855652,-70.3658
2878,173.288,55.0305,0.789658,-70.3716
2879,173.23,55.021,0.723618,-70.3774
2880,173.172,55.0115,0.657547,-70.3833
2881,173.115,55.0021,0.591446,-70.3891
2882,173.057,54.9927,0.525314,-70.3949
2883,172.999,54.9834,0.459183,-70.4007
2884,172.942,54.9742,0.39299,-70.4066
2885,172.884,54.965,0.326797,-70.4124
2886,172.826,54.9558,0.260574,-70.4183
2887,172.768,54.9467,0.194305,-70.4241
2888,172.711,54.9377,0.128036,-70.43
2890,172.595,54.9198,359.995,-70.4417
2891,172.537,54.9109,359.929,-70.4476
2892,172.479,54.9021,359.863,-70.4535
2893,172.421,54.8934,359.796,-70.4594
2894,172.363,54.8847,359.73,-70.4652
2895,172.305,54.8761,359.663,-70.4711
2896,172.247,54.8675,359.597,-70.477
2897,172.189,54.859,359.53,-70.483
2898,172.13,54.8505,359.464,-70.4889
2899,172.072,54.8421,359.397,-70.4948
2900,172.014,54.8338,359.33,-70.5007
2901,171.956,54.8255,359.264,-70.5067
2902,171.897,54.8173,359.197,-70.5126
2903,171.839,54.8092,359.13,-70.5186
2904,171.781,54.8011,359.064,-70.5245
2905,171.722,54.7931,358.997,-70.5305
2906,171.664,54.7851,358.93,-70.5365
2907,171.606,54.7772,358.863,-70.5424
2908,171.547,54.7694,358.796,-70.5484
2909,171.489,54.7616,358.73,-70.5544
2910,171.43,54.7539,358.663,-70.5604
2911,171.372,54.7463,358.596,-70.5664
2912,171.313,54.7387,358.529,-70.5724
2913,171.255,54.7312,358.462,-70.5784
2914,171.196,54.7238,358.395,-70.5844
2915,171.137,54.7164,358.328,-70.5905
2916,171.079,54.7091,358.261,-70.5965
2917,171.02,54.7019,358.193,-70.6025
2918,170.961,54.6947,358.126,-70.6086
2919,170.903,54.6876,358.059,-70.6146
2920,170.844,54.6806,357.992,-70.6207
2921,170.785,54.6736,357.925,-70.6267
2922,170.726,54.6667,357.857,-70.6328
2923,170.667,54.6599,357.79,-70.6389
2924,170.609,54.6531,357.723,-70.645
2925,170.55,54.6465,357.655,-70.6511
2926,170.491,54.6399,357.588,-70.6572
2927,170.432,54.6333,357.521,-70.6633
2928,170.373,54.6269,357.453,-70.6694
2929,170.314,54.6205,357.386,-70.6755
2930,170.255,54.6142,357.318,-70.6816
2931,170.196,54.6079,357.251,-70.6877
2932,170.137,54.6017,357.183,-70.6939
2933,170.078,54.5957,357.115,-70.7
2934,170.019,54.5896,357.048,-70.7062
2935,169.96,54.5837,356.98,-70.7123
2936,169.9,54.5778,356.912,-70.7185
2937,169.841,54.572,356.845,-70.7246
2938,169.782,54.5663,356.777,-70.7308
2939,169.723,54.5607,356.709,-70.737
2940,169.664,54.5551,356.641,-70.7432
2941,169.605,54.5496,356.573,-70.7494
2942,169.545,54.5442,356.506,-70.7556
2943,169.486,54.5389,356.438,-70.7618
2944,169.427,54.5336,356.37,-70.768
2945,169.367,54.5285,356.302,-70.7742
2946,169.308,54.5234,356.234,-70.7804
2947,169.249,54.5184,356.166,-70.7867
2948,169.189,54.5134,356.098,-70.7929
2949,169.13,54.5086,356.029,-70.7992
2950,169.071,54.5038,355.961,-70.8054
2951,169.011,54.4991,355.893,-70.8117
2952,168.952,54.4945,355.825,-70.8179
2953,168.892,54.49,355.757,-70.8242
2954,168.833,54.4856,355.688,-70.8305
2955,168.773,54.4812,355.62,-70.8368
2956,168.714,54.4769,355.552,-70.8431
2957,168.655,54.4727,355.483,-70.8494
2958,168.595,54.4686,355.415,-70.8557
2959,168.535,54.4646,355.347,-70.862
2960,168.476,54.4607,355.278,-70.8683
2961,168.416,54.4568,355.21,-70.8747
2962,168.357,54.4531,355.141,-70.881
2963,168.297,54.4494,355.072,-70.8873
2964,168.238,54.4458,355.004,-70.8937
2965,168.178,54.4423,354.935,-70.9001
2966,168.118,54.4389,354.867,-70.9064
2967,168.059,54.4355,354.798,-70.9128
2968,167.999,54.4323,354.729,-70.9192
2969,167.939,54.4291,354.66,-70.9256
2970,167.88,54.4261,354.591,-70.9319
2971,167.82,54.4231,354.523,-70.9383
2972,167.76,54.4202,354.454,-70.9447
2973,167.701,54.4174,354.385,-70.9512
2974,167.641,54.4147,354.316,-70.9576
2975,167.581,54.4121,354.247,-70.964
2976,167.521,54.4096,354.178,-70.9704
2977,167.462,54.4072,354.109,-70.9769
2978,167.402,54.4048,354.04,-70.9833
2979,167.342,54.4026,353.971,-70.9898
2980,167.282,54.4004,353.902,-70.9963
2981,167.222,54.3983,353.832,-71.0027
2982,167.163,54.3964,353.763,-71.0092
2983,167.103,54.3945,353.694,-71.0157
2984,167.043,54.3927,353.625,-71.0222
2985,166.983,54.391,353.555,-71.0287
2986,166.923,54.3894,353.486,-71.0352
2987,166.864,54.3879,353.417,-71.0417
2988,166.804,54.3865,353.347,-71.0482
2989,166.744,54.3852,353.278,-71.0548
2990,166.684,54.384,353.208,-71.0613
2991,166.624,54.3829,353.139,-71.0678
2992,166.564,54.3819,353.069,-71.0744
2993,166.504,54.3809,353,-71.081
2994,166.444,54.3801,352.93,-71.0875
2995,166.385,54.3794,352.86,-71.0941
2996,166.325,54.3787,352.79,-71.1007
2997,166.265,54.3782,352.721,-71.1073
2998,166.205,54.3778,352.651,-71.1139
2999,166.145,54.3774,352.581,-71.1205
3000,166.085,54.3772,352.511,-71.1271
3001,166.025,54.3771,352.441,-71.1337
3002,165.965,54.377,352.371,-71.1403
3003,165.905,54.3771,352.302,-71.147
3004,165.845,54.3772,352.232,-71.1536
3005,165.786,54.3775,352.161,-71.1602
3006,165.726,54.3779,352.091,-71.1669
3007,165.666,54.3783,352.021,-71.1736
3008,165.606,54.3789,351.951,-71.1802
3009,165.546,54.3796,351.881,-71.1869
3010,165.486,54.3803,351.811,-71.1936
3011,165.426,54.3812,351.741,-71.2003
3012,165.366,54.3822,351.67,-71.207
3013,165.306,54.3833,351.6,-71.2137
3014,165.246,54.3844,351.53,-71.2204
3015,165.186,54.3857,351.459,-71.2271
3016,165.127,54.3871,351.389,-71.2339
3017,165.067,54.3886,351.318,-71.2406
3018,165.007,54.3902,351.248,-71.2474
3019,164.947,54.3919,351.177,-71.2541
3020,164.887,54.3937,351.107,-71.2609
3021,164.827,54.3956,351.036,-71.2677
3022,164.767,54.3976,350.965,-71.2745
3023,164.707,54.3997,350.895,-71.2812
3024,164.647,54.4019,350.824,-71.288
3025,164.588,54.4043,350.753,-71.2948
3026,164.528,54.4067,350.682,-71.3017
3027,164.468,54.4093,350.611,-71.3085
3028,164.408,54.4119,350.541,-71.3153
3029,164.348,54.4147,350.47,-71.3221
3030,164.288,54.4176,350.399,-71.329
3031,164.228,54.4205,350.328,-71.3358
3032,164.169,54.4236,350.257,-71.3427
3033,164.109,54.4268,350.186,-71.3496
3034,164.049,54.4301,350.114,-71.3564
3035,163.989,54.4335,350.043,-71.3633
3036,163.929,54.437,349.972,-71.3702
3037,163.87,54.4407,349.901,-71.3771
3038,163.81,54.4444,349.83,-71.384
3039,163.75,54.4482,349.758,-71.3909
3040,163.69,54.4522,349.687,-71.3979
3041,163.631,54.4563,349.616,-71.4048
3042,163.571,54.4604,349.544,-71.4117
3043,163.511,54.4647,349.473,-71.4187
3044,163.451,54.4691,349.401,-71.4257
3045,163.392,54.4736,349.33,-71.4326
3046,163.332,54.4782,349.258,-71.4396
3047,163.272,54.483,349.186,-71.4466
3048,163.213,54.4878,349.115,-71.4536
3049,163.153,54.4928,349.043,-71.4606
3050,163.093,54.4978,348.971,-71.4676
3051,163.034,54.503,348.9,-71.4746
3052,162.974,54.5083,348.828,-71.4816
3053,162.915,54.5137,348.756,-71.4886
3054,162.855,54.5192,348.684,-71.4957
3055,162.795,54.5249,348.612,-71.5028
3056,162.736,54.5306,348.54,-71.5098
3057,162.676,54.5364,348.468,-71.5169
3058,162.617,54.5424,348.396,-71.524
3059,162.557,54.5485,348.324,-71.531
3060,162.498,54.5547,348.252,-71.5381
3061,162.438,54.561,348.18,-71.5452
3062,162.379,54.5674,348.107,-71.5524
3063,162.319,54.5739,348.035,-71.5595
3064,162.26,54.5806,347.963,-71.5666
3065,162.201,54.5874,347.891,-71.5737
3066,162.141,54.5942,347.818,-71.5809
3067,162.082,54.6012,347.746,-71.588
3068,162.023,54.6083,347.673,-71.5952
3069,161.963,54.6156,347.601,-71.6024
3070,161.904,54.6229,347.528,-71.6096
3071,161.845,54.6304,347.456,-71.6167
3072,161.785,54.6379,347.383,-71.6239
3073,161.726,54.6456,347.311,-71.6311
3074,161.667,54.6534,347.238,-71.6384
3075,161.608,54.6613,347.165,-71.6456
3076,161.549,54.6694,347.092,-71.6528
3077,161.49,54.6775,347.02,-71.6601
3078,161.43,54.6858,346.947,-71.6673
3079,161.371,54.6942,346.874,-71.6746
3080,161.312,54.7027,346.801,-71.6818
3081,161.253,54.7113,346.728,-71.6891
3082,161.194,54.72,346.655,-71.6964
3083,161.135,54.7289,346.582,-71.7037
3084,161.076,54.7378,346.509,-71.711
3085,161.017,54.7469,346.436,-71.7183
3086,160.958,54.7561,346.362,-71.7257
3087,160.9,54.7654,346.289,-71.733
3088,160.841,54.7749,346.216,-71.7403
3089,160.782,54.7844,346.143,-71.7477
3090,160.723,54.7941,346.069,-71.7551
3091,160.664,54.8039,345.996,-71.7624
3092,160.605,54.8138,345.922,-71.7698
3093,160.547,54.8238,345.849,-71.7772
3094,160.488,54.8339,345.775,-71.7846
3095,160.429,54.8442,345.702,-71.792
3096,160.371,54.8546,345.628,-71.7994
3097,160.312,54.8651,345.555,-71.8068
3098,160.254,54.8757,345.481,-71.8143
3099,160.195,54.8864,345.407,-71.8217
3100,160.137,54.8973,345.334,-71.8292
3101,160.078,54.9082,345.26,-71.8366
3102,160.02,54.9193,345.186,-71.8441
3103,159.961,54.9305,345.112,-71.8516
3104,159.903,54.9418,345.038,-71.8591
3105,159.845,54.9533,344.964,-71.8666
3106,159.786,54.9648,344.89,-71.8741
3107,159.728,54.9765,344.816,-71.8816
3108,159.67,54.9883,344.742,-71.8892
3109,159.612,55.0002,344.668,-71.8967
3110,159.553,55.0122,344.594,-71.9043
3111,159.495,55.0244,344.519,-71.9118
3112,159.437,55.0367,344.445,-71.9194
3113,159.379,55.049,344.371,-71.927
3114,159.321,55.0615,344.296,-71.9346
3115,159.263,55.0742,344.222,-71.9422
3116,159.205,55.0869,344.148,-71.9498
3117,159.147,55.0998,344.073,-71.9574
3118,159.089,55.1127,343.999,-71.965
3119,159.031,55.1258,343.924,-71.9727
3120,158.974,55.139,343.849,-71.9803
3121,158.916,55.1524,343.775,-71.988
3122,158.858,55.1658,343.7,-71.9956
3123,158.8,55.1794,343.625,-72.0033
3124,158.743,55.1931,343.55,-72.011
3125,158.685,55.2069,343.476,-72.0187
3126,158.628,55.2208,343.401,-72.0264
3127,158.57,55.2349,343.326,-72.0341
3128,158.513,55.249,343.251,-72.0419
3129,158.455,55.2633,343.176,-72.0496
3130,158.398,55.2777,343.101,-72.0574
3131,158.341,55.2922,343.026,-72.0651
3132,158.283,55.3068,342.951,-72.0729
3133,158.226,55.3216,342.875,-72.0807
3134,158.169,55.3365,342.8,-72.0885
3135,158.112,55.3515,342.725,-72.0963
3136,158.054,55.3666,342.65,-72.1041
3137,157.997,55.3818,342.574,-72.1119
3138,157.94,55.3971,342.499,-72.1197
3139,157.883,55.4126,342.423,-72.1276
3140,157.826,55.4281,342.348,-72.1354
3141,157.77,55.4438,342.272,-72.1433
3142,157.713,55.4596,342.197,-72.1512
3143,157.656,55.4756,342.121,-72.1591
3144,157.599,55.4916,342.046,-72.1669
3145,157.542,55.5078,341.97,-72.1749
3146,157.486,55.524,341.894,-72.1828
3147,157.429,55.5404,341.818,-72.1907
3148,157.373,55.5569,341.743,-72.1986
3149,157.316,55.5736,341.667,-72.2066
3150,157.26,55.5903,341.591,-72.2145
3151,157.203,55.6072,341.515,-72.2225
3152,157.147,55.6242,341.439,-72.2305
3153,157.091,55.6412,341.363,-72.2385
3154,157.034,55.6585,341.287,-72.2465
3155,156.978,55.6758,341.211,-72.2545
3156,156.922,55.6932,341.134,-72.2625
3157,156.866,55.7108,341.058,-72.2706
3158,156.81,55.7285,340.982,-72.2786
3159,156.754,55.7462,340.905,-72.2867
3160,156.698,55.7641,340.829,-72.2947
3161,156.642,55.7822,340.753,-72.3028
3162,156.586,55.8003,340.676,-72.3109
3163,156.531,55.8185,340.6,-72.319
3164,156.475,55.8369,340.523,-72.3271
3165,156.419,55.8554,340.447,-72.3352
3166,156.364,55.874,340.37,-72.3434
3167,156.308,55.8927,340.293,-72.3515
3168,156.253,55.9115,340.217,-72.3597
3169,156.197,55.9304,340.14,-72.3678
3170,156.142,55.9495,340.063,-72.376
3171,156.087,55.9686,339.986,-72.3842
3172,156.031,55.9879,339.909,-72.3924
3173,155.976,56.0073,339.832,-72.4006
3174,155.921,56.0268,339.755,-72.4088
3175,155.866,56.0464,339.678,-72.4171
3176,155.811,56.0662,339.601,-72.4253
3177,155.756,56.086,339.524,-72.4336
3178,155.701,56.1059,339.447,-72.4418
3179,155.646,56.126,339.37,-72.4501
