Lon_io_S,Lon_ifp_S,Lat_ifp_S,Lon_io_N,Lon_ifp_N,Lat_ifp_N
204.5,198.385,-76.9049,204.5,185.277,52.2544
204.6,198.559,-76.906,204.6,185.331,52.2686
204.7,198.733,-76.9071,204.7,185.384,52.2828
204.8,198.907,-76.9081,204.8,185.438,52.297
204.9,199.08,-76.909,204.9,185.491,52.3112
205,199.254,-76.9099,205,185.545,52.3254
205.1,199.427,-76.9107,205.1,185.598,52.3396
205.2,199.601,-76.9114,205.2,185.652,52.3538
205.3,199.774,-76.912,205.3,185.705,52.368
205.4,199.947,-76.9126,205.4,185.759,52.3822
205.5,200.12,-76.9131,205.5,185.812,52.3965
205.6,200.292,-76.9136,205.6,185.866,52.4107
205.7,200.465,-76.914,205.7,185.919,52.4249
205.8,200.637,-76.9143,205.8,185.973,52.4391
205.9,200.81,-76.9146,205.9,186.026,52.4534
206,200.982,-76.9147,206,186.08,52.4676
206.1,201.154,-76.9148,206.1,186.134,52.4818
206.2,201.326,-76.9149,206.2,186.187,52.4961
206.3,201.498,-76.9149,206.3,186.241,52.5103
206.4,201.669,-76.9148,206.4,186.294,52.5246
206.5,201.841,-76.9146,206.5,186.348,52.5388
206.6,202.012,-76.9144,206.6,186.401,52.5531
206.7,202.183,-76.9141,206.7,186.455,52.5673
206.8,202.354,-76.9138,206.8,186.509,52.5816
206.9,202.525,-76.9134,206.9,186.562,52.5959
207,202.696,-76.9129,207,186.616,52.6101
207.1,202.866,-76.9124,207.1,186.67,52.6244
207.2,203.037,-76.9118,207.2,186.723,52.6387
207.3,203.207,-76.9111,207.3,186.777,52.6529
207.4,203.377,-76.9104,207.4,186.83,52.6672
207.5,203.547,-76.9096,207.5,186.884,52.6815
207.6,203.717,-76.9087,207.6,186.938,52.6958
207.7,203.887,-76.9078,207.7,186.991,52.7101
207.8,204.056,-76.9068,207.8,187.045,52.7243
207.9,204.226,-76.9057,207.9,187.099,52.7386
208,204.395,-76.9046,208,187.152,52.7529
208.1,204.564,-76.9035,208.1,187.206,52.7672
208.2,204.733,-76.9022,208.2,187.26,52.7815
208.3,204.901,-76.9009,208.3,187.314,52.7958
208.4,205.07,-76.8996,208.4,187.367,52.8101
208.5,205.238,-76.8981,208.5,187.421,52.8244
208.6,205.406,-76.8967,208.6,187.475,52.8387
208.7,205.574,-76.8951,208.7,187.528,52.853
208.8,205.742,-76.8935,208.8,187.582,52.8674
208.9,205.91,-76.8918,208.9,187.636,52.8817
209,206.077,-76.8901,209,187.69,52.896
209.1,206.244,-76.8883,209.1,187.743,52.9103
209.2,206.411,-76.8865,209.2,187.797,52.9246
209.3,206.578,-76.8846,209.3,187.851,52.939
209.4,206.745,-76.8826,209.4,187.905,52.9533
209.5,206.912,-76.8806,209.5,187.958,52.9676
209.6,207.078,-76.8785,209.6,188.012,52.982
209.7,207.244,-76.8764,209.7,188.066,52.9963
209.8,207.41,-76.8742,209.8,188.12,53.0106
209.9,207.576,-76.8719,209.9,188.173,53.025
210,207.742,-76.8696,210,188.227,53.0393
210.1,207.907,-76.8673,210.1,188.281,53.0537
210.2,208.073,-76.8648,210.2,188.335,53.068
210.3,208.238,-76.8624,210.3,188.389,53.0824
210.4,208.403,-76.8598,210.4,188.443,53.0968
210.5,208.568,-76.8572,210.5,188.496,53.1111
210.6,208.732,-76.8546,210.6,188.55,53.1255
210.7,208.896,-76.8519,210.7,188.604,53.1399
210.8,209.061,-76.8491,210.8,188.658,53.1542
210.9,209.225,-76.8463,210.9,188.712,53.1686
211,209.388,-76.8434,211,188.766,53.183
211.1,209.552,-76.8405,211.1,188.819,53.1974
211.2,209.716,-76.8375,211.2,188.873,53.2118
211.3,209.879,-76.8345,211.3,188.927,53.2262
211.4,210.042,-76.8314,211.4,188.981,53.2405
211.5,210.205,-76.8283,211.5,189.035,53.2549
211.6,210.367,-76.8251,211.6,189.089,53.2694
211.7,210.53,-76.8218,211.7,189.143,53.2838
211.8,210.692,-76.8185,211.8,189.197,53.2982
211.9,210.854,-76.8152,211.9,189.25,53.3126
212,211.016,-76.8118,212,189.304,53.327
212.1,211.178,-76.8083,212.1,189.358,53.3414
212.2,211.339,-76.8048,212.2,189.412,53.3558
212.3,211.5,-76.8012,212.3,189.466,53.3703
212.4,211.661,-76.7976,212.4,189.52,53.3847
212.5,211.822,-76.794,212.5,189.574,53.3991
212.6,211.983,-76.7902,212.6,189.628,53.4136
212.7,212.144,-76.7865,212.7,189.682,53.428
212.8,212.304,-76.7827,212.8,189.736,53.4425
212.9,212.464,-76.7788,212.9,189.79,53.4569
213,212.624,-76.7749,213,189.844,53.4714
213.1,212.783,-76.7709,213.1,189.898,53.4858
213.2,212.943,-76.7669,213.2,189.952,53.5003
213.3,213.102,-76.7628,213.3,190.006,53.5148
213.4,213.261,-76.7587,213.4,190.06,53.5293
213.5,213.42,-76.7545,213.5,190.114,53.5437
213.6,213.579,-76.7503,213.6,190.168,53.5582
213.7,213.737,-76.7461,213.7,190.222,53.5727
213.8,213.896,-76.7418,213.8,190.276,53.5872
213.9,214.054,-76.7374,213.9,190.33,53.6017
214,214.212,-76.733,214,190.384,53.6162
214.1,214.369,-76.7285,214.1,190.438,53.6307
214.2,214.527,-76.724,214.2,190.492,53.6452
214.3,214.684,-76.7195,214.3,190.546,53.6598
214.4,214.841,-76.7149,214.4,190.6,53.6743
214.5,214.998,-76.7103,214.5,190.654,53.6888
214.6,215.155,-76.7056,214.6,190.708,53.7034
214.7,215.311,-76.7009,214.7,190.762,53.7179
214.8,215.467,-76.6961,214.8,190.816,53.7325
214.9,215.623,-76.6913,214.9,190.87,53.747
215,215.779,-76.6864,215,190.925,53.7616
215.1,215.935,-76.6815,215.1,190.979,53.7761
215.2,216.09,-76.6765,215.2,191.033,53.7907
215.3,216.246,-76.6715,215.3,191.087,53.8053
215.4,216.401,-76.6665,215.4,191.141,53.8199
215.5,216.556,-76.6614,215.5,191.195,53.8345
215.6,216.71,-76.6562,215.6,191.249,53.8491
215.7,216.865,-76.6511,215.7,191.303,53.8637
215.8,217.019,-76.6458,215.8,191.358,53.8783
215.9,217.173,-76.6406,215.9,191.412,53.8929
216,217.327,-76.6353,216,191.466,53.9075
216.1,217.48,-76.6299,216.1,191.52,53.9221
216.2,217.634,-76.6245,216.2,191.574,53.9368
216.3,217.787,-76.6191,216.3,191.629,53.9514
216.4,217.94,-76.6136,216.4,191.683,53.9661
216.5,218.093,-76.6081,216.5,191.737,53.9807
216.6,218.245,-76.6025,216.6,191.791,53.9954
216.7,218.398,-76.5969,216.7,191.846,54.0101
216.8,218.55,-76.5913,216.8,191.9,54.0247
216.9,218.702,-76.5856,216.9,191.954,54.0394
217,218.854,-76.5799,217,192.008,54.0541
217.1,219.006,-76.5741,217.1,192.063,54.0688
217.2,219.157,-76.5683,217.2,192.117,54.0835
217.3,219.308,-76.5624,217.3,192.171,54.0982
